Group,Subgroup,Week Date,Depression Value,Total Cases,Total Deaths,Total Tests,Positive Rate
By State,Ohio,2021-08-16,23.4,36981227.0,622765.0,511368395.0,0.105
By State,North Dakota,2021-08-16,20.1,36981227.0,622765.0,511368395.0,0.105
By State,North Carolina,2021-08-16,26.5,36981227.0,622765.0,511368395.0,0.105
By State,New York,2021-08-16,26.8,36981227.0,622765.0,511368395.0,0.105
By State,New Jersey,2021-08-16,21.3,36981227.0,622765.0,511368395.0,0.105
By State,New Hampshire,2021-08-16,23.2,36981227.0,622765.0,511368395.0,0.105
By State,Nebraska,2021-08-16,24.2,36981227.0,622765.0,511368395.0,0.105
By State,Missouri,2021-08-16,27.9,36981227.0,622765.0,511368395.0,0.105
By State,Minnesota,2021-08-16,21.9,36981227.0,622765.0,511368395.0,0.105
By State,Massachusetts,2021-08-16,24.4,36981227.0,622765.0,511368395.0,0.105
By State,Maryland,2021-08-16,25.1,36981227.0,622765.0,511368395.0,0.105
By State,Maine,2021-08-16,22.9,36981227.0,622765.0,511368395.0,0.105
By State,Louisiana,2021-08-16,34.9,36981227.0,622765.0,511368395.0,0.105
By State,Kansas,2021-08-16,23.8,36981227.0,622765.0,511368395.0,0.105
By State,Iowa,2021-08-16,23.4,36981227.0,622765.0,511368395.0,0.105
By State,Indiana,2021-08-16,22.4,36981227.0,622765.0,511368395.0,0.105
By State,Idaho,2021-08-16,26.8,36981227.0,622765.0,511368395.0,0.105
By State,Delaware,2021-08-16,29.2,36981227.0,622765.0,511368395.0,0.105
By State,West Virginia,2021-08-16,31.6,36981227.0,622765.0,511368395.0,0.105
By State,Wisconsin,2021-08-16,23.7,36981227.0,622765.0,511368395.0,0.105
By State,Wyoming,2021-08-16,22.2,36981227.0,622765.0,511368395.0,0.105
By State,Alabama,2021-08-16,29.9,36981227.0,622765.0,511368395.0,0.105
By State,Illinois,2021-08-16,28.1,36981227.0,622765.0,511368395.0,0.105
By State,Iowa,2021-08-16,27.1,36981227.0,622765.0,511368395.0,0.105
By State,Kentucky,2021-08-16,34.6,36981227.0,622765.0,511368395.0,0.105
By State,Louisiana,2021-08-16,38.4,36981227.0,622765.0,511368395.0,0.105
By State,Maine,2021-08-16,26.3,36981227.0,622765.0,511368395.0,0.105
By State,Maryland,2021-08-16,28.0,36981227.0,622765.0,511368395.0,0.105
By State,Massachusetts,2021-08-16,29.9,36981227.0,622765.0,511368395.0,0.105
By State,Michigan,2021-08-16,30.9,36981227.0,622765.0,511368395.0,0.105
By State,Connecticut,2021-08-16,24.9,36981227.0,622765.0,511368395.0,0.105
By State,Mississippi,2021-08-16,32.5,36981227.0,622765.0,511368395.0,0.105
By State,Missouri,2021-08-16,32.0,36981227.0,622765.0,511368395.0,0.105
By State,Nebraska,2021-08-16,28.4,36981227.0,622765.0,511368395.0,0.105
By State,New Jersey,2021-08-16,25.6,36981227.0,622765.0,511368395.0,0.105
By State,Connecticut,2021-08-16,22.5,36981227.0,622765.0,511368395.0,0.105
By State,New York,2021-08-16,29.6,36981227.0,622765.0,511368395.0,0.105
By State,North Dakota,2021-08-16,22.9,36981227.0,622765.0,511368395.0,0.105
By State,Ohio,2021-08-16,27.8,36981227.0,622765.0,511368395.0,0.105
By State,Oklahoma,2021-08-16,39.7,36981227.0,622765.0,511368395.0,0.105
By State,Pennsylvania,2021-08-16,30.8,36981227.0,622765.0,511368395.0,0.105
By State,South Carolina,2021-08-16,28.9,36981227.0,622765.0,511368395.0,0.105
By State,Texas,2021-08-16,31.9,36981227.0,622765.0,511368395.0,0.105
By State,Utah,2021-08-16,33.0,36981227.0,622765.0,511368395.0,0.105
By State,Vermont,2021-08-16,27.8,36981227.0,622765.0,511368395.0,0.105
By State,West Virginia,2021-08-16,34.0,36981227.0,622765.0,511368395.0,0.105
By State,Wyoming,2021-08-16,25.4,36981227.0,622765.0,511368395.0,0.105
By State,Colorado,2021-08-16,30.2,36981227.0,622765.0,511368395.0,0.105
By State,California,2021-08-16,32.4,36981227.0,622765.0,511368395.0,0.105
By State,Arizona,2021-08-16,34.7,36981227.0,622765.0,511368395.0,0.105
By State,North Carolina,2021-08-16,29.3,36981227.0,622765.0,511368395.0,0.105
By State,Colorado,2021-08-16,26.5,36981227.0,622765.0,511368395.0,0.105
By State,Arizona,2021-08-16,27.5,36981227.0,622765.0,511368395.0,0.105
By State,Alaska,2021-08-16,23.8,36981227.0,622765.0,511368395.0,0.105
By State,Nebraska,2021-08-16,21.2,36981227.0,622765.0,511368395.0,0.105
By State,Missouri,2021-08-16,25.0,36981227.0,622765.0,511368395.0,0.105
By State,Mississippi,2021-08-16,20.9,36981227.0,622765.0,511368395.0,0.105
By State,Minnesota,2021-08-16,17.7,36981227.0,622765.0,511368395.0,0.105
By State,Massachusetts,2021-08-16,20.8,36981227.0,622765.0,511368395.0,0.105
By State,Maryland,2021-08-16,20.2,36981227.0,622765.0,511368395.0,0.105
By State,Louisiana,2021-08-16,30.4,36981227.0,622765.0,511368395.0,0.105
By State,Nevada,2021-08-16,25.2,36981227.0,622765.0,511368395.0,0.105
By State,Iowa,2021-08-16,17.4,36981227.0,622765.0,511368395.0,0.105
By State,Georgia,2021-08-16,34.8,36981227.0,622765.0,511368395.0,0.105
By State,Idaho,2021-08-16,21.4,36981227.0,622765.0,511368395.0,0.105
By State,Georgia,2021-08-16,24.9,36981227.0,622765.0,511368395.0,0.105
By State,Florida,2021-08-16,21.7,36981227.0,622765.0,511368395.0,0.105
By State,Delaware,2021-08-16,19.0,36981227.0,622765.0,511368395.0,0.105
By State,Colorado,2021-08-16,21.1,36981227.0,622765.0,511368395.0,0.105
By State,California,2021-08-16,21.3,36981227.0,622765.0,511368395.0,0.105
By State,Indiana,2021-08-16,18.5,36981227.0,622765.0,511368395.0,0.105
By State,New Jersey,2021-08-16,17.8,36981227.0,622765.0,511368395.0,0.105
By State,Delaware,2021-08-16,32.1,36981227.0,622765.0,511368395.0,0.105
By State,New York,2021-08-16,17.7,36981227.0,622765.0,511368395.0,0.105
By State,Wisconsin,2021-08-16,18.8,36981227.0,622765.0,511368395.0,0.105
By State,New Mexico,2021-08-16,23.8,36981227.0,622765.0,511368395.0,0.105
By State,West Virginia,2021-08-16,23.1,36981227.0,622765.0,511368395.0,0.105
By State,Washington,2021-08-16,21.4,36981227.0,622765.0,511368395.0,0.105
By State,Virginia,2021-08-16,20.1,36981227.0,622765.0,511368395.0,0.105
By State,Vermont,2021-08-16,17.8,36981227.0,622765.0,511368395.0,0.105
By State,Utah,2021-08-16,21.4,36981227.0,622765.0,511368395.0,0.105
By State,Wyoming,2021-08-16,18.8,36981227.0,622765.0,511368395.0,0.105
By State,Texas,2021-08-16,22.6,36981227.0,622765.0,511368395.0,0.105
By State,South Carolina,2021-08-16,21.5,36981227.0,622765.0,511368395.0,0.105
By State,Rhode Island,2021-08-16,21.5,36981227.0,622765.0,511368395.0,0.105
By State,Pennsylvania,2021-08-16,23.9,36981227.0,622765.0,511368395.0,0.105
By State,Oregon,2021-08-16,20.3,36981227.0,622765.0,511368395.0,0.105
By State,Oklahoma,2021-08-16,31.2,36981227.0,622765.0,511368395.0,0.105
By State,Ohio,2021-08-16,21.0,36981227.0,622765.0,511368395.0,0.105
By State,North Dakota,2021-08-16,13.1,36981227.0,622765.0,511368395.0,0.105
By State,Tennessee,2021-08-16,22.9,36981227.0,622765.0,511368395.0,0.105
By State,Alabama,2021-08-16,26.3,36981227.0,622765.0,511368395.0,0.105
By Sex,Male,2021-08-30,28.0,39151147.0,639809.0,532461538.0,0.099
By Sex,Female,2021-08-30,24.4,39151147.0,639809.0,532461538.0,0.099
By Sex,Male,2021-08-30,23.4,39151147.0,639809.0,532461538.0,0.099
By Sex,Female,2021-08-30,32.0,39151147.0,639809.0,532461538.0,0.099
By Age,80 years and above,2021-08-30,13.5,39151147.0,639809.0,532461538.0,0.099
By Sex,Female,2021-08-30,36.0,39151147.0,639809.0,532461538.0,0.099
By Sex,Male,2021-08-30,20.7,39151147.0,639809.0,532461538.0,0.099
By Age,70 - 79 years,2021-08-30,16.8,39151147.0,639809.0,532461538.0,0.099
By Age,80 years and above,2021-08-30,11.1,39151147.0,639809.0,532461538.0,0.099
By Age,50 - 59 years,2021-08-30,30.6,39151147.0,639809.0,532461538.0,0.099
By Age,40 - 49 years,2021-08-30,35.3,39151147.0,639809.0,532461538.0,0.099
By Age,30 - 39 years,2021-08-30,40.7,39151147.0,639809.0,532461538.0,0.099
By Age,18 - 29 years,2021-08-30,46.7,39151147.0,639809.0,532461538.0,0.099
By Age,70 - 79 years,2021-08-30,13.5,39151147.0,639809.0,532461538.0,0.099
By Age,60 - 69 years,2021-08-30,18.4,39151147.0,639809.0,532461538.0,0.099
By Age,40 - 49 years,2021-08-30,31.3,39151147.0,639809.0,532461538.0,0.099
By Age,18 - 29 years,2021-08-30,39.9,39151147.0,639809.0,532461538.0,0.099
By Age,80 years and above,2021-08-30,9.8,39151147.0,639809.0,532461538.0,0.099
By Age,70 - 79 years,2021-08-30,10.9,39151147.0,639809.0,532461538.0,0.099
By Age,50 - 59 years,2021-08-30,20.8,39151147.0,639809.0,532461538.0,0.099
By Age,40 - 49 years,2021-08-30,22.9,39151147.0,639809.0,532461538.0,0.099
By Age,30 - 39 years,2021-08-30,28.1,39151147.0,639809.0,532461538.0,0.099
By Age,60 - 69 years,2021-08-30,22.5,39151147.0,639809.0,532461538.0,0.099
By Age,18 - 29 years,2021-08-30,36.7,39151147.0,639809.0,532461538.0,0.099
By State,Idaho,2021-08-30,27.9,39151147.0,639809.0,532461538.0,0.099
By State,Alabama,2021-08-30,28.4,39151147.0,639809.0,532461538.0,0.099
By State,Virginia,2021-08-30,28.0,39151147.0,639809.0,532461538.0,0.099
By State,Washington,2021-08-30,33.7,39151147.0,639809.0,532461538.0,0.099
By State,West Virginia,2021-08-30,34.2,39151147.0,639809.0,532461538.0,0.099
By State,District of Columbia,2021-08-30,33.0,39151147.0,639809.0,532461538.0,0.099
By State,Delaware,2021-08-30,32.4,39151147.0,639809.0,532461538.0,0.099
By State,Connecticut,2021-08-30,27.9,39151147.0,639809.0,532461538.0,0.099
By State,Colorado,2021-08-30,29.7,39151147.0,639809.0,532461538.0,0.099
By State,Arkansas,2021-08-30,36.2,39151147.0,639809.0,532461538.0,0.099
By State,Alaska,2021-08-30,33.5,39151147.0,639809.0,532461538.0,0.099
By State,Wyoming,2021-08-30,28.0,39151147.0,639809.0,532461538.0,0.099
By State,West Virginia,2021-08-30,29.6,39151147.0,639809.0,532461538.0,0.099
By State,Washington,2021-08-30,29.4,39151147.0,639809.0,532461538.0,0.099
By State,Virginia,2021-08-30,24.8,39151147.0,639809.0,532461538.0,0.099
By State,Vermont,2021-08-30,25.8,39151147.0,639809.0,532461538.0,0.099
By State,Utah,2021-08-30,29.7,39151147.0,639809.0,532461538.0,0.099
By State,Tennessee,2021-08-30,35.2,39151147.0,639809.0,532461538.0,0.099
By State,South Dakota,2021-08-30,25.2,39151147.0,639809.0,532461538.0,0.099
By State,Rhode Island,2021-08-30,25.6,39151147.0,639809.0,532461538.0,0.099
By State,North Dakota,2021-08-30,25.5,39151147.0,639809.0,532461538.0,0.099
By State,New Mexico,2021-08-30,27.1,39151147.0,639809.0,532461538.0,0.099
By State,New Jersey,2021-08-30,27.1,39151147.0,639809.0,532461538.0,0.099
By State,Utah,2021-08-30,33.7,39151147.0,639809.0,532461538.0,0.099
By State,Florida,2021-08-30,31.4,39151147.0,639809.0,532461538.0,0.099
By State,Texas,2021-08-30,32.6,39151147.0,639809.0,532461538.0,0.099
By State,South Dakota,2021-08-30,31.1,39151147.0,639809.0,532461538.0,0.099
By State,Indiana,2021-08-30,31.3,39151147.0,639809.0,532461538.0,0.099
By State,Kentucky,2021-08-30,33.8,39151147.0,639809.0,532461538.0,0.099
By State,Louisiana,2021-08-30,39.3,39151147.0,639809.0,532461538.0,0.099
By State,Maine,2021-08-30,31.0,39151147.0,639809.0,532461538.0,0.099
By State,Maryland,2021-08-30,31.4,39151147.0,639809.0,532461538.0,0.099
By State,Massachusetts,2021-08-30,32.0,39151147.0,639809.0,532461538.0,0.099
By State,Michigan,2021-08-30,30.3,39151147.0,639809.0,532461538.0,0.099
By State,Mississippi,2021-08-30,33.3,39151147.0,639809.0,532461538.0,0.099
By State,Missouri,2021-08-30,30.6,39151147.0,639809.0,532461538.0,0.099
By State,Montana,2021-08-30,26.3,39151147.0,639809.0,532461538.0,0.099
By State,Nebraska,2021-08-30,27.9,39151147.0,639809.0,532461538.0,0.099
By State,Nevada,2021-08-30,36.4,39151147.0,639809.0,532461538.0,0.099
By State,New Hampshire,2021-08-30,23.9,39151147.0,639809.0,532461538.0,0.099
By State,New Jersey,2021-08-30,30.6,39151147.0,639809.0,532461538.0,0.099
By State,New Mexico,2021-08-30,30.3,39151147.0,639809.0,532461538.0,0.099
By State,New York,2021-08-30,28.6,39151147.0,639809.0,532461538.0,0.099
By State,North Dakota,2021-08-30,29.8,39151147.0,639809.0,532461538.0,0.099
By State,Ohio,2021-08-30,34.5,39151147.0,639809.0,532461538.0,0.099
By State,Oklahoma,2021-08-30,38.1,39151147.0,639809.0,532461538.0,0.099
By State,Oregon,2021-08-30,35.3,39151147.0,639809.0,532461538.0,0.099
By State,South Carolina,2021-08-30,32.7,39151147.0,639809.0,532461538.0,0.099
By State,Tennessee,2021-08-30,41.7,39151147.0,639809.0,532461538.0,0.099
By State,Montana,2021-08-30,23.9,39151147.0,639809.0,532461538.0,0.099
By State,Nebraska,2021-08-30,24.8,39151147.0,639809.0,532461538.0,0.099
By State,Michigan,2021-08-30,27.2,39151147.0,639809.0,532461538.0,0.099
By State,New Jersey,2021-08-30,17.9,39151147.0,639809.0,532461538.0,0.099
By State,New Hampshire,2021-08-30,17.2,39151147.0,639809.0,532461538.0,0.099
By State,Nevada,2021-08-30,27.2,39151147.0,639809.0,532461538.0,0.099
By State,Montana,2021-08-30,17.6,39151147.0,639809.0,532461538.0,0.099
By State,Missouri,2021-08-30,22.5,39151147.0,639809.0,532461538.0,0.099
By State,Mississippi,2021-08-30,24.1,39151147.0,639809.0,532461538.0,0.099
By State,Minnesota,2021-08-30,20.4,39151147.0,639809.0,532461538.0,0.099
By State,Maine,2021-08-30,20.0,39151147.0,639809.0,532461538.0,0.099
By State,Kentucky,2021-08-30,23.1,39151147.0,639809.0,532461538.0,0.099
By State,Iowa,2021-08-30,20.1,39151147.0,639809.0,532461538.0,0.099
By State,Indiana,2021-08-30,21.3,39151147.0,639809.0,532461538.0,0.099
By State,Illinois,2021-08-30,20.3,39151147.0,639809.0,532461538.0,0.099
By State,Idaho,2021-08-30,17.8,39151147.0,639809.0,532461538.0,0.099
By State,Hawaii,2021-08-30,22.5,39151147.0,639809.0,532461538.0,0.099
By State,Georgia,2021-08-30,23.5,39151147.0,639809.0,532461538.0,0.099
By State,District of Columbia,2021-08-30,21.2,39151147.0,639809.0,532461538.0,0.099
By State,Delaware,2021-08-30,18.9,39151147.0,639809.0,532461538.0,0.099
By State,Connecticut,2021-08-30,19.2,39151147.0,639809.0,532461538.0,0.099
By State,Colorado,2021-08-30,19.5,39151147.0,639809.0,532461538.0,0.099
By State,Arkansas,2021-08-30,25.1,39151147.0,639809.0,532461538.0,0.099
By State,Arizona,2021-08-30,25.5,39151147.0,639809.0,532461538.0,0.099
By State,Minnesota,2021-08-30,24.8,39151147.0,639809.0,532461538.0,0.099
By State,New York,2021-08-30,19.1,39151147.0,639809.0,532461538.0,0.099
By State,New Mexico,2021-08-30,20.7,39151147.0,639809.0,532461538.0,0.099
By State,North Dakota,2021-08-30,25.3,39151147.0,639809.0,532461538.0,0.099
By State,Massachusetts,2021-08-30,28.2,39151147.0,639809.0,532461538.0,0.099
By State,Maine,2021-08-30,28.8,39151147.0,639809.0,532461538.0,0.099
By State,Louisiana,2021-08-30,36.2,39151147.0,639809.0,532461538.0,0.099
By State,Kentucky,2021-08-30,31.5,39151147.0,639809.0,532461538.0,0.099
By State,Kansas,2021-08-30,25.8,39151147.0,639809.0,532461538.0,0.099
By State,Idaho,2021-08-30,25.7,39151147.0,639809.0,532461538.0,0.099
By State,Florida,2021-08-30,27.5,39151147.0,639809.0,532461538.0,0.099
By State,Delaware,2021-08-30,30.0,39151147.0,639809.0,532461538.0,0.099
By State,North Carolina,2021-08-30,26.2,39151147.0,639809.0,532461538.0,0.099
By State,Colorado,2021-08-30,27.9,39151147.0,639809.0,532461538.0,0.099
By State,Arkansas,2021-08-30,32.2,39151147.0,639809.0,532461538.0,0.099
By State,Connecticut,2021-08-30,24.0,39151147.0,639809.0,532461538.0,0.099
By State,Wyoming,2021-08-30,23.6,39151147.0,639809.0,532461538.0,0.099
By State,Wisconsin,2021-08-30,15.6,39151147.0,639809.0,532461538.0,0.099
By State,Washington,2021-08-30,23.7,39151147.0,639809.0,532461538.0,0.099
By State,Vermont,2021-08-30,16.8,39151147.0,639809.0,532461538.0,0.099
By State,Utah,2021-08-30,24.2,39151147.0,639809.0,532461538.0,0.099
By State,Texas,2021-08-30,22.5,39151147.0,639809.0,532461538.0,0.099
By State,South Dakota,2021-08-30,18.3,39151147.0,639809.0,532461538.0,0.099
By State,South Carolina,2021-08-30,26.2,39151147.0,639809.0,532461538.0,0.099
By State,Pennsylvania,2021-08-30,25.1,39151147.0,639809.0,532461538.0,0.099
By State,Oregon,2021-08-30,24.2,39151147.0,639809.0,532461538.0,0.099
By State,Alaska,2021-08-30,27.9,39151147.0,639809.0,532461538.0,0.099
By State,Texas,2021-08-30,28.3,39151147.0,639809.0,532461538.0,0.099
By Sex,Male,2021-09-13,21.2,41322259.0,662724.0,554667089.0,0.106
By Sex,Female,2021-09-13,23.6,41322259.0,662724.0,554667089.0,0.106
By Sex,Male,2021-09-13,24.5,41322259.0,662724.0,554667089.0,0.106
By Sex,Female,2021-09-13,31.5,41322259.0,662724.0,554667089.0,0.106
By Age,70 - 79 years,2021-09-13,15.0,41322259.0,662724.0,554667089.0,0.106
By State,Wisconsin,2021-09-13,26.5,41322259.0,662724.0,554667089.0,0.106
By State,Michigan,2021-09-13,20.7,41322259.0,662724.0,554667089.0,0.106
By State,Minnesota,2021-09-13,16.6,41322259.0,662724.0,554667089.0,0.106
By State,Missouri,2021-09-13,24.2,41322259.0,662724.0,554667089.0,0.106
By State,Nebraska,2021-09-13,18.1,41322259.0,662724.0,554667089.0,0.106
By State,Nevada,2021-09-13,24.9,41322259.0,662724.0,554667089.0,0.106
By State,New Hampshire,2021-09-13,18.3,41322259.0,662724.0,554667089.0,0.106
By State,New Mexico,2021-09-13,20.3,41322259.0,662724.0,554667089.0,0.106
By State,New York,2021-09-13,23.0,41322259.0,662724.0,554667089.0,0.106
By State,North Carolina,2021-09-13,19.0,41322259.0,662724.0,554667089.0,0.106
By State,North Dakota,2021-09-13,21.3,41322259.0,662724.0,554667089.0,0.106
By State,Ohio,2021-09-13,22.2,41322259.0,662724.0,554667089.0,0.106
By State,Oregon,2021-09-13,25.0,41322259.0,662724.0,554667089.0,0.106
By State,Pennsylvania,2021-09-13,18.6,41322259.0,662724.0,554667089.0,0.106
By State,Massachusetts,2021-09-13,19.7,41322259.0,662724.0,554667089.0,0.106
By State,Rhode Island,2021-09-13,21.7,41322259.0,662724.0,554667089.0,0.106
By State,South Dakota,2021-09-13,10.6,41322259.0,662724.0,554667089.0,0.106
By State,Tennessee,2021-09-13,28.4,41322259.0,662724.0,554667089.0,0.106
By State,Texas,2021-09-13,27.3,41322259.0,662724.0,554667089.0,0.106
By State,Utah,2021-09-13,21.0,41322259.0,662724.0,554667089.0,0.106
By State,Vermont,2021-09-13,27.1,41322259.0,662724.0,554667089.0,0.106
By State,Washington,2021-09-13,24.2,41322259.0,662724.0,554667089.0,0.106
By State,West Virginia,2021-09-13,24.6,41322259.0,662724.0,554667089.0,0.106
By State,Alabama,2021-09-13,30.7,41322259.0,662724.0,554667089.0,0.106
By State,Arkansas,2021-09-13,30.0,41322259.0,662724.0,554667089.0,0.106
By State,Colorado,2021-09-13,25.7,41322259.0,662724.0,554667089.0,0.106
By State,District of Columbia,2021-09-13,28.3,41322259.0,662724.0,554667089.0,0.106
By State,Georgia,2021-09-13,25.3,41322259.0,662724.0,554667089.0,0.106
By State,Illinois,2021-09-13,28.0,41322259.0,662724.0,554667089.0,0.106
By State,South Carolina,2021-09-13,19.4,41322259.0,662724.0,554667089.0,0.106
By State,Indiana,2021-09-13,26.1,41322259.0,662724.0,554667089.0,0.106
By State,Maine,2021-09-13,15.5,41322259.0,662724.0,554667089.0,0.106
By State,Kansas,2021-09-13,23.3,41322259.0,662724.0,554667089.0,0.106
By Age,60 - 69 years,2021-09-13,22.3,41322259.0,662724.0,554667089.0,0.106
By Age,50 - 59 years,2021-09-13,29.1,41322259.0,662724.0,554667089.0,0.106
By Age,30 - 39 years,2021-09-13,40.5,41322259.0,662724.0,554667089.0,0.106
By Age,18 - 29 years,2021-09-13,50.0,41322259.0,662724.0,554667089.0,0.106
By Age,80 years and above,2021-09-13,13.8,41322259.0,662724.0,554667089.0,0.106
By Age,60 - 69 years,2021-09-13,18.9,41322259.0,662724.0,554667089.0,0.106
By Age,50 - 59 years,2021-09-13,25.3,41322259.0,662724.0,554667089.0,0.106
By Age,40 - 49 years,2021-09-13,31.9,41322259.0,662724.0,554667089.0,0.106
By Age,30 - 39 years,2021-09-13,36.0,41322259.0,662724.0,554667089.0,0.106
By Age,80 years and above,2021-09-13,12.5,41322259.0,662724.0,554667089.0,0.106
By Age,70 - 79 years,2021-09-13,10.1,41322259.0,662724.0,554667089.0,0.106
By Age,60 - 69 years,2021-09-13,15.2,41322259.0,662724.0,554667089.0,0.106
By Age,50 - 59 years,2021-09-13,19.8,41322259.0,662724.0,554667089.0,0.106
By State,Louisiana,2021-09-13,31.2,41322259.0,662724.0,554667089.0,0.106
